recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
grok4_fast_dinner_288,grok4_fast,dinner,Chowders,Hearty Salmon and Vegetable Chowder,"[""400 g Salmon fillet, raw, without skin"", ""200 g Potatoes, boiled, peeled"", ""150 g Carrots, raw"", ""100 g Celery stalks, raw"", ""1 piece Onion, raw"", ""2 dl Milk, 1.2% fat"", ""5 dl Vegetable broth"", ""20 g Butter"", ""20 g Wheat flour, plain"", ""5 g Salt"", ""2 g Black pepper, ground"", ""10 g Dill, fresh"", ""100 g Sweetcorn kernels, canned, drained""]","Peel and dice the potatoes, carrots, and celery into small 1 cm cubes. Finely chop the onion and dice the salmon fillet into 2 cm pieces. In a large pot, melt the butter over medium heat. Add the chopped onion, carrots, and celery, and sauté for 5 minutes until softened but not browned. Sprinkle in the flour and stir for 1 minute to make a roux. Gradually pour in the vegetable broth while stirring constantly to avoid lumps, then add the diced potatoes. Bring to a simmer and cook for 10 minutes until the vegetables are tender. Stir in the milk and sweetcorn, then add the salmon pieces. Simmer gently for 5-7 minutes until the salmon is just cooked through and flakes easily. Season with salt and pepper, stir in the chopped dill, and remove from heat. Let it stand for 2 minutes before serving to allow flavors to meld.",4,1450,98,72,82,25,22,10,6.5,450,4.5,180,1250,2800,4.2,120,85,900,18,4.5,25,140,8.5,0.6,0.9,20,1.8,6,healthy,5.5
grok4_fast_dinner_289,grok4_fast,dinner,Chowders,Hearty Salmon and Vegetable Chowder,"[""500 g Salmon fillet, raw, Atlantic"", ""200 g Potatoes, boiled, peeled"", ""150 g Carrots, raw"", ""100 g Celery stalks, raw"", ""1 piece Onion, raw, yellow"", ""2 dl Milk, low-fat 1-1.5%"", ""200 ml Vegetable broth, low-sodium"", ""15 g Cornstarch"", ""20 g Olive oil"", ""5 g Salt, table"", ""2 g Black pepper, ground"", ""20 g Dill, fresh, chopped"", ""150 g Sweetcorn kernels, canned, drained""]","Peel and dice the potatoes into 1 cm cubes. Peel and finely chop the carrots and celery. Finely chop the onion and dice the salmon fillet into 2 cm pieces. Heat the olive oil in a large pot over medium heat. Add the chopped onion, carrots, and celery, and sauté for 5 minutes until softened but not browned. Stir in the diced potatoes and sweetcorn, then pour in the vegetable broth. Bring to a simmer, cover, and cook for 10 minutes until the vegetables are tender. In a small bowl, mix the cornstarch with 50 ml cold water to make a slurry, then stir it into the pot. Add the milk and diced salmon, stirring gently. Simmer on low heat for 5-7 minutes until the salmon is just cooked through and the chowder thickens slightly; do not boil. Season with salt, black pepper, and chopped dill. Remove from heat and let it stand for 2 minutes before serving.",4,1850,125,95,105,18,28,12,5.5,650,6.5,220,1450,3200,5.5,120,85,1200,18,6,25,180,8.5,0.8,1.1,22,2.2,5,healthy,5.5
grok4_fast_dinner_290,grok4_fast,dinner,Chowders,Creamy Salmon and Vegetable Chowder,"[""500 g Salmon fillet, raw, without skin"", ""200 g Potatoes, boiled, peeled"", ""150 g Carrots, raw"", ""100 g Leeks, raw"", ""100 g Celery stalks, raw"", ""200 ml Milk, 1.5% fat"", ""200 ml Fish stock, unspecified"", ""1 tbsp Olive oil"", ""15 g Corn flour"", ""5 g Salt"", ""2 g Black pepper, ground"", ""10 g Dill, fresh"", ""100 g Sweetcorn kernels, canned, drained""]","Peel and dice the potatoes into 1 cm cubes. Peel and finely chop the carrots, slice the leeks into thin rings, and chop the celery into small pieces. Cut the salmon fillet into 2 cm chunks. Heat the olive oil in a large pot over medium heat. Add the leeks, carrots, and celery, and sauté for 5 minutes until softened but not browned. Stir in the diced potatoes and sweetcorn, then pour in the fish stock and milk. Bring to a gentle simmer and cook for 10 minutes until the vegetables are tender. Mix the corn flour with 2 tablespoons of cold water to make a smooth slurry, then gradually stir it into the pot to thicken the chowder; cook for another 2 minutes until it thickens slightly. Add the salmon chunks and fresh dill, season with salt and black pepper, and simmer gently for 4-5 minutes until the salmon is just cooked through and flakes easily. Do not boil vigorously to avoid curdling the milk. Taste and adjust seasoning if needed, then serve hot.",4,1450,105,65,75,12,22,11,5.5,450,4.5,200,1400,3100,4.2,180,95,900,18,6.5,35,140,8.5,0.6,0.9,22,2.2,6,healthy,5
grok4_fast_dinner_291,grok4_fast,dinner,Crab Cakes,Healthy Baked Crab Cakes with Lemon-Dill Yogurt Sauce,"[""400 g Crab meat, cooked, white, drained"", ""100 g Whole wheat breadcrumbs"", ""1 piece Egg, raw"", ""2 tbsp Greek yogurt, plain, low-fat"", ""1 tbsp Dijon mustard"", ""1 tbsp Lemon juice, fresh"", ""2 tbsp Fresh dill, chopped"", ""1 tsp Old Bay seasoning"", ""1 tsp Dijon mustard"", ""100 g Cucumber, raw, grated"", ""200 g Greek yogurt, plain, low-fat"", ""1 tbsp Lemon juice, fresh"", ""1 tbsp Fresh dill, chopped"", ""1 clove Garlic, raw, minced"", ""200 g Mixed salad greens, raw"", ""1 tbsp Olive oil""]","In a large bowl, gently combine the crab meat, whole wheat breadcrumbs, egg, 2 tablespoons Greek yogurt, 1 tablespoon Dijon mustard, 1 tablespoon lemon juice, 2 tablespoons chopped fresh dill, Old Bay seasoning, and grated cucumber until just mixed—do not overwork to keep the crab cakes tender. Form the mixture into 8 equal patties, about 75g each, and place them on a parchment-lined baking sheet. Refrigerate for 30 minutes to firm up. Preheat the oven to 200°C. Bake the crab cakes for 12-15 minutes, flipping halfway through, until golden and cooked through with an internal temperature of 63°C. Meanwhile, whisk together 200g Greek yogurt, 1 tablespoon lemon juice, 1 tablespoon chopped fresh dill, and minced garlic for the sauce; season lightly with salt. Toss the mixed salad greens with olive oil and a squeeze of lemon. Serve 2 crab cakes per person with a dollop of yogurt sauce and a side of dressed salad greens.",4,1420,140,52,78,12,18,12,4.5,650,8,220,1400,2200,6.5,800,120,600,4,6,45,300,20,0.4,0.8,10,1.2,5,healthy,6
grok4_fast_dinner_292,grok4_fast,dinner,Crab Cakes,Healthy Baked Crab Cakes with Lemon Aioli,"[""400 g Crab meat, cooked, white, drained"", ""1 piece Egg, raw"", ""80 g Whole wheat breadcrumbs"", ""50 g Greek yogurt, low-fat"", ""20 g Dijon mustard"", ""20 g Parsley, fresh, chopped"", ""10 g Lemon juice, fresh"", ""5 g Old Bay seasoning"", ""15 ml Olive oil"", ""100 g Avocado"", ""20 g Lemon juice, fresh"", ""20 g Greek yogurt, low-fat"", ""5 g Garlic, raw, minced"", ""2 g Salt""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large bowl, gently mix the crab meat, egg, whole wheat breadcrumbs, Greek yogurt, Dijon mustard, chopped parsley, lemon juice, and Old Bay seasoning until just combined, being careful not to break up the crab too much. Form the mixture into 8 equal patties, about 75g each, and place them on the prepared baking sheet. Brush the tops lightly with olive oil. Bake for 15-18 minutes, until the cakes are golden brown and firm, flipping them halfway through. While baking, prepare the lemon aioli by blending the avocado, lemon juice, Greek yogurt, minced garlic, and salt until smooth. Serve the crab cakes hot with a dollop of lemon aioli on top.",4,1450,112,72,72,12,8,16,5.2,420,8,220,1200,2100,9,280,120,300,2,6,45,220,18,0.4,0.6,12,1.2,5,healthy,6
grok4_fast_dinner_293,grok4_fast,dinner,Crab Cakes,Healthy Baked Crab Cakes with Lemon-Dill Sauce,"[""400 g Crab meat, cooked, white"", ""1 piece Egg, raw"", ""100 g Whole wheat breadcrumbs"", ""50 g Onion, raw"", ""50 g Celery, raw"", ""15 g Parsley, fresh"", ""1 tbsp Dijon mustard"", ""1 tbsp Lemon juice, fresh"", ""1 tsp Dill, fresh, chopped"", ""1 pinch Salt, table"", ""1 pinch Black pepper, ground"", ""1 tbsp Olive oil"", ""200 g Greek yogurt, low-fat"", ""1 tsp Lemon zest""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. Finely chop the onion, celery, and parsley. In a large bowl, gently mix the crab meat, egg, 75 g of the whole wheat breadcrumbs, chopped onion, celery, parsley, Dijon mustard, lemon juice, dill, salt, and black pepper until just combined—avoid overmixing to keep the crab chunks intact. Form the mixture into 8 equal patties, about 75 g each. Spread the remaining 25 g breadcrumbs on a plate and lightly coat each patty. Place the patties on the prepared baking sheet, brush the tops lightly with olive oil, and bake for 15-18 minutes, flipping halfway through, until golden brown and crispy on both sides. While baking, mix the Greek yogurt, lemon zest, and a pinch of salt to make the sauce. Serve the crab cakes hot with a dollop of lemon-dill sauce on top.",4,1250,105,45,85,10,12,12,4.5,450,6.5,220,950,1450,7.8,320,95,250,2.5,6,35,150,15,0.4,0.6,8,0.8,5,healthy,5
grok4_fast_dinner_294,grok4_fast,dinner,Crab Cakes,Healthy Baked Crab Cakes with Lemon Herb Aioli,"[""400 g Crab meat, cooked, white"", ""100 g Whole wheat breadcrumbs"", ""1 piece Egg, raw"", ""50 g Greek yogurt, plain, low-fat"", ""15 g Dijon mustard"", ""15 g Lemon juice, fresh"", ""2 g Salt, table"", ""1 g Black pepper, ground"", ""15 g Parsley, fresh, chopped"", ""15 g Chives, fresh, chopped"", ""15 g Olive oil"", ""100 g Mixed salad greens"", ""100 g Cherry tomatoes, halved"", ""50 g Cucumber, sliced""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large bowl, gently combine the crab meat, 70 g of the breadcrumbs, egg, Greek yogurt, Dijon mustard, lemon juice, salt, black pepper, parsley, and chives until just mixed—avoid overworking to keep the cakes tender. Shape the mixture into 8 equal patties, about 75 g each, and coat each patty lightly with the remaining breadcrumbs. Place the patties on the prepared baking sheet and brush the tops lightly with olive oil. Bake for 12-15 minutes, flipping halfway through, until golden brown and cooked through with an internal temperature of 63°C. While baking, toss the mixed salad greens, cherry tomatoes, and cucumber with a squeeze of lemon juice if desired. Serve the hot crab cakes immediately over the fresh salad with a dollop of extra Greek yogurt as aioli.",4,1250,110,45,70,8,8,10,4.5,400,6,180,900,2200,6,300,80,500,2,4,35,200,12,0.4,0.6,8,1.2,5,healthy,6
grok4_fast_dinner_295,grok4_fast,dinner,Crab Cakes,Healthy Baked Crab Cakes with Lemon-Dill Yogurt Sauce,"[""400 g Crab meat, cooked, drained"", ""100 g Whole wheat breadcrumbs"", ""1 piece Egg, raw"", ""50 g Greek yogurt, plain, low-fat"", ""20 g Dijon mustard"", ""15 g Fresh dill, chopped"", ""20 g Red bell pepper, finely chopped"", ""20 g Onion, red, finely chopped"", ""20 g Lemon juice, fresh"", ""5 g Lemon zest"", ""2 g Salt"", ""1 g Black pepper, ground"", ""20 ml Olive oil"", ""200 g Greek yogurt, plain, low-fat"", ""15 g Lemon juice, fresh"", ""10 g Fresh dill, chopped"", ""1 g Salt""]","Preheat your oven to 200°C and line a baking sheet with parchment paper. In a large bowl, gently combine the crab meat, whole wheat breadcrumbs, egg, 50 g Greek yogurt, Dijon mustard, 15 g fresh dill, red bell pepper, red onion, 20 g lemon juice, lemon zest, salt, and black pepper. Mix until just combined, being careful not to break up the crab too much. Form the mixture into 8 equal patties, about 75 g each, and place them on the prepared baking sheet. Brush the tops lightly with olive oil. Bake in the preheated oven for 12-15 minutes, until the cakes are golden brown and firm. While baking, prepare the sauce by whisking together 200 g Greek yogurt, 15 g lemon juice, 10 g fresh dill, and salt in a small bowl. Serve the warm crab cakes with a dollop of the lemon-dill yogurt sauce on the side.",4,1250,120,45,70,8,12,8,5.2,450,6,180,1200,1400,8,400,120,150,2,5,60,120,12,0.4,0.8,10,1.2,5,healthy,6
grok4_fast_dinner_296,grok4_fast,dinner,Dumplings,Steamed Chicken and Vegetable Dumplings with Ginger Soy Dipping Sauce,"[""200 g Chicken breast fillet, skinless, raw"", ""100 g Cabbage, raw, finely chopped"", ""50 g Carrot, raw, finely grated"", ""30 g Spring onions, raw, finely chopped"", ""20 g Ginger root, raw, finely grated"", ""2 g Garlic cloves, raw, minced"", ""15 g Soy sauce, reduced salt"", ""5 g Sesame oil"", ""200 g Wheat flour, all-purpose"", ""120 ml Water, tap"", ""5 g Salt"", ""30 g Cornflour"", ""100 ml Soy sauce, reduced salt (for dipping)"", ""20 g Rice vinegar (for dipping)"", ""10 g Ginger root, raw, grated (for dipping)"", ""5 g Sesame seeds (for dipping)"", ""10 ml Sesame oil (for dipping)""]","In a large bowl, combine the finely chopped cabbage, grated carrot, chopped spring onions, grated ginger, minced garlic, 15 g soy sauce, and sesame oil. Add the minced chicken breast and mix thoroughly until well combined and slightly sticky. Refrigerate the filling for 30 minutes to let flavors meld. In a separate bowl, sift the wheat flour and salt, then gradually add water while stirring to form a soft dough. Knead on a lightly floured surface for 5 minutes until smooth and elastic. Divide the dough into 24 equal portions and roll each into a thin 8 cm circle. Place 1 tablespoon of filling in the center of each circle, pleat and seal tightly to form dumplings, ensuring no air pockets remain. Line a bamboo steamer with cabbage leaves and arrange dumplings without touching. Bring water to a boil in a wok, place steamer over it, cover, and steam over medium-high heat for 12-15 minutes until the chicken is cooked through and wrappers are translucent. Meanwhile, whisk together 100 ml soy sauce, rice vinegar, grated ginger, sesame seeds, and sesame oil for the dipping sauce. Serve the hot steamed dumplings immediately with the dipping sauce on the side.",4,1450,92,28,184,6,12,14,12.5,320,12,210,950,2200,5.5,40,85,850,0.5,4.5,45,280,1.2,1.4,0.8,25,1.8,6,healthy,5
grok4_fast_dinner_297,grok4_fast,dinner,Dumplings,Steamed Chicken and Vegetable Dumplings,"[""200 g Chicken breast, skinless, raw"", ""150 g Cabbage, raw"", ""50 g Carrot, raw"", ""50 g Spring onion, raw"", ""20 g Ginger root, raw"", ""2 cloves Garlic"", ""2 g Salt"", ""1 g Black pepper"", ""40 g Soy sauce, reduced salt"", ""300 g Wheat flour, white"", ""150 ml Water, tap"", ""10 ml Sesame oil""]","Finely chop the chicken breast, cabbage, carrot, spring onion, ginger, and garlic. In a large bowl, mix the chopped chicken and vegetables with 20 g soy sauce, salt, black pepper, and sesame oil until well combined. In another bowl, combine the wheat flour and water to form a soft dough, kneading for about 5 minutes until smooth. Divide the dough into 20 equal pieces and roll each into a thin circle about 8 cm in diameter. Place 1 tablespoon of filling in the center of each circle, fold and pinch the edges to seal tightly into dumplings. Line a steamer basket with cabbage leaves and arrange the dumplings without overcrowding. Bring water to a boil in a wok or pot, place the steamer over it, cover, and steam the dumplings on high heat for 12-15 minutes until the chicken is cooked through and the wrappers are translucent. Serve hot with the remaining soy sauce for dipping.",4,1780,108,28,253,6,12,17,7.5,280,15,220,950,2100,6.5,20,85,650,0.5,4.5,45,380,1.2,2.1,1.2,30,1.8,4,healthy,6
grok4_fast_dinner_298,grok4_fast,dinner,Dumplings,Steamed Chicken and Vegetable Dumplings with Ginger Soy Dipping Sauce,"[""200 g Chicken breast, skinless, minced"", ""100 g Cabbage, raw, finely chopped"", ""50 g Carrot, raw, finely grated"", ""30 g Spring onions, raw, finely chopped"", ""20 g Ginger root, fresh, grated"", ""2 g Garlic clove, raw, minced"", ""15 g Soy sauce, reduced salt"", ""5 g Sesame oil"", ""3 g Cornflour"", ""200 g Wheat flour, wholemeal"", ""120 ml Water, tap"", ""10 g Olive oil"", ""30 g Soy sauce, reduced salt for dipping"", ""15 g Rice vinegar"", ""5 g Sesame seeds""]","In a large bowl, combine the minced chicken breast, finely chopped cabbage, grated carrot, chopped spring onions, grated ginger, minced garlic, 15 g reduced salt soy sauce, sesame oil, and cornflour. Mix thoroughly until well combined and let the filling rest for 15 minutes to allow flavours to meld. To make the dough, sift the wholemeal flour into a bowl, gradually add the water, and knead for 5-7 minutes until a smooth, elastic dough forms. Divide the dough into 20 equal portions and roll each into a thin 8-10 cm circle. Place 1 tablespoon of filling in the centre of each dough circle, moisten the edges with water, fold over to form a half-moon shape, and pinch the edges firmly to seal, creating pleats for authenticity. Line a steamer basket with cabbage leaves or parchment paper to prevent sticking. Arrange the dumplings in the basket without overcrowding, leaving space for steam circulation. Bring water to a boil in a wok or large pot, place the steamer over the boiling water, cover, and steam the dumplings on high heat for 12-15 minutes until the filling is cooked through and the dough is translucent. Test doneness by checking that the chicken is no longer pink inside one dumpling. Meanwhile, prepare the dipping sauce by whisking together 30 g reduced salt soy sauce, rice vinegar, and sesame seeds. Heat the olive oil in a non-stick pan over medium heat. For crispy bottoms, carefully transfer steamed dumplings to the pan and fry for 2-3 minutes until the bottoms are golden and crisp. Serve the dumplings hot with the dipping sauce on the side.",4,1250,75,28,165,5,8,22,6.5,350,12,280,950,2100,6.5,20,85,850,0.5,4.5,45,280,1.2,1.1,0.8,25,1.8,6,healthy,6
